Time,HNE
7.065,-0.00005
7.07,-0.00005
7.075,-0.00004
7.08,-0.00003
7.085,-0.00004
7.09,-0.00005
7.095,-0.00006
7.1,-0.00005
7.105,-0.00004
7.11,-0.00005
7.115,-0.00003
7.12,-0.00002
7.125,-0.00002
7.13,-0.00002
7.135,-0.00003
7.14,-0.00005
7.145,-0.00006
7.15,-0.00006
7.155,-0.00005
7.16,-0.00007
7.165,-0.00005
7.17,-0.00004
7.175,-0.00004
7.18,-0.00003
7.185,-0.00005
7.19,-0.00004
7.195,-0.00005
7.2,-0.00005
7.205,-0.00004
7.21,-0.00005
7.215,-0.00005
7.22,-0.00004
7.225,-0.00003
7.23,-0.00003
7.235,-0.00001
7.24,-0.00001
7.245,-0.00005
7.25,-0.00005
7.255,-0.00002
7.26,-0.00003
7.265,-0.00003
7.27,-0.00004
7.275,-0.00005
7.28,-0.00005
7.285,-0.00005
7.29,-0.00004
7.295,-0.00002
7.3,-0.00001
7.305,-0.00003
7.31,-0.00005
7.315,-0.00006
7.32,-0.00006
7.325,-0.00004
7.33,-0.00004
7.335,-0.00005
7.34,-0.00005
7.345,-0.00003
7.35,-0.00003
7.355,-0.00006
7.36,-0.00007
7.365,-0.00006
7.37,-0.00004
7.375,-0.00002
7.38,-0.00003
7.385,-0.00001
7.39,-0.00001
7.395,-0.00002
7.4,-0.00001
7.405,-0.00003
7.41,-0.00002
7.415,-0.00003
7.42,-0.00007
7.425,-0.00006
7.43,-0.00006
7.435,-0.00007
7.44,-0.00004
7.445,-0.00004
7.45,-0.00004
7.455,-0.00004
7.46,-0.00005
7.465,-0.00005
7.47,-0.00005
7.475,-0.00005
7.48,-0.00005
7.485,-0.00005
7.49,-0.00003
7.495,-0.00004
7.5,-0.00005
7.505,-0.00003
7.51,-0.00005
7.515,-0.00007
7.52,-0.00005
7.525,-0.00005
7.53,-0.00007
7.535,-0.00006
7.54,-0.00005
7.545,-0.00004
7.55,-0.00003
7.555,-0.00004
7.56,-0.00006
7.565,-0.00005
7.57,-0.00002
7.575,-0.00002
7.58,-0.00002
7.585,-0.00003
7.59,-0.00003
7.595,-0.00002
7.6,-0.00004
7.605,-0.00005
7.61,-0.00006
7.615,-0.00005
7.62,-0.00004
7.625,-0.00005
7.63,-0.00004
7.635,-0.00002
7.64,-0.00003
7.645,-0.00005
7.65,-0.00005
7.655,-0.00005
7.66,-0.00006
7.665,-0.00006
7.67,-0.00004
7.675,-0.00003
7.68,-0.00002
7.685,-0.00001
7.69,-0.00002
7.695,-0.00002
7.7,-0.00003
7.705,-0.00005
7.71,-0.00007
7.715,-0.00005
7.72,-0.00005
7.725,-0.00007
7.73,-0.00007
7.735,-0.00008
7.74,-0.00009
7.745,-0.00006
7.75,-0.00002
7.755,-0.00001
7.76,-0.00001
7.765,-0.00001
7.77,-0.00003
7.775,-0.00006
7.78,-0.00007
7.785,-0.00008
7.79,-0.00007
7.795,-0.00005
7.8,-0.00004
7.805,-0.00004
7.81,-0.00002
7.815,-0.00002
7.82,-0.00003
7.825,-0.00003
7.83,-0.00005
7.835,-0.00006
7.84,-0.00006
7.845,-0.00005
7.85,-0.00005
7.855,-0.00007
7.86,-0.00007
7.865,-0.00007
7.87,-0.00007
7.875,-0.00008
7.88,-0.00007
7.885,-0.00004
7.89,-0.00004
7.895,-0.00003
7.9,-0.00002
7.905,-0.00003
7.91,-0.00003
7.915,-0.00003
7.92,-0.00005
7.925,-0.00004
7.93,-0.00006
7.935,-0.00007
7.94,-0.00006
7.945,-0.00005
7.95,-0.00003
7.955,-0.00005
7.96,-0.00006
7.965,-0.00005
7.97,-0.00005
7.975,-0.00004
7.98,-0.00003
7.985,-0.00003
7.99,-0.00003
7.995,-0.00003
8,-0.00002
8.005,-0.00001
8.01,-0.00001
8.015,-0.00004
8.02,-0.00004
8.025,-0.00004
8.03,-0.00004
8.035,-0.00004
8.04,-0.00003
8.045,-0.00003
8.05,-0.00003
8.055,-0.00001
8.06,-0.00003
8.065,-0.00001
8.07,-0.00002
8.075,-0.00004
8.08,-0.00004
8.085,-0.00004
8.09,-0.00004
8.095,-0.00004
8.1,-0.00005
8.105,-0.00003
8.11,-0.00003
8.115,-0.00005
8.12,-0.00004
8.125,-0.00004
8.13,-0.00005
8.135,-0.00004
8.14,-0.00006
8.145,-0.00007
8.15,-0.00007
8.155,-0.00006
8.16,-0.00005
8.165,-0.00007
8.17,-0.00006
8.175,-0.00006
8.18,-0.00005
8.185,-0.00005
8.19,-0.00006
8.195,-0.00004
8.2,-0.00005
8.205,-0.00005
8.21,-0.00005
8.215,-0.00008
8.22,-0.00005
8.225,-0.00003
8.23,-0.00003
8.235,-0.00003
8.24,-0.00006
8.245,-0.00006
8.25,-0.00006
8.255,-0.00006
8.26,-0.00004
8.265,-0.00004
8.27,-0.00003
8.275,-0.00004
8.28,-0.00004
8.285,-0.00005
8.29,-0.00004
8.295,-0.00003
8.3,-0.00005
8.305,-0.00004
8.31,-0.00004
8.315,-0.00005
8.32,-0.00005
8.325,-0.00005
8.33,-0.00004
8.335,-0.00005
8.34,-0.00005
8.345,-0.00004
8.35,-0.00004
8.355,-0.00005
8.36,-0.00006
8.365,-0.00004
8.37,-0.00003
8.375,-0.00004
8.38,-0.00004
8.385,-0.00003
8.39,-0.00003
8.395,-0.00005
8.4,-0.00004
8.405,-0.00004
8.41,-0.00007
8.415,-0.00006
8.42,-0.00004
8.425,-0.00003
8.43,-0.00001
8.435,-0.00002
8.44,-0.00002
8.445,-0.00004
8.45,-0.00003
8.455,-0.00003
8.46,-0.00005
8.465,-0.00004
8.47,-0.00006
8.475,-0.00005
8.48,-0.00004
8.485,-0.00005
8.49,-0.00002
8.495,-0.00002
8.5,-0.00004
8.505,-0.00003
8.51,-0.00004
8.515,-0.00005
8.52,-0.00008
8.525,-0.00009
8.53,-0.00008
8.535,-0.00007
8.54,-0.00005
8.545,-0.00003
8.55,-0.00002
8.555,-0.00002
8.56,-0.00003
8.565,-0.00003
8.57,-0.00004
8.575,-0.00006
8.58,-0.00008
8.585,-0.00007
8.59,-0.00006
8.595,-0.00005
8.6,-0.00006
8.605,-0.00005
8.61,-0.00005
8.615,-0.00006
8.62,-0.00005
8.625,-0.00004
8.63,-0.00004
8.635,-0.00004
8.64,-0.00003
8.645,-0.00004
8.65,-0.00004
8.655,-0.00003
8.66,-0.00003
8.665,-0.00005
8.67,-0.00004
8.675,-0.00003
8.68,-0.00004
8.685,-0.00006
8.69,-0.00004
8.695,-0.00003
8.7,-0.00003
8.705,-0.00003
8.71,-0.00005
8.715,-0.00005
8.72,-0.00004
8.725,-0.00005
8.73,-0.00005
8.735,-0.00002
8.74,-0.00001
8.745,-0.00002
8.75,-0.00003
8.755,0
8.76,-0.00001
8.765,-0.00001
8.77,-0.00002
8.775,-0.00005
8.78,-0.00004
8.785,-0.00006
8.79,-0.00007
8.795,-0.00005
8.8,-0.00003
8.805,-0.00002
8.81,-0.00003
8.815,-0.00003
8.82,-0.00001
8.825,-0.00001
8.83,-0.00003
8.835,-0.00005
8.84,-0.00007
8.845,-0.00005
8.85,-0.00007
8.855,-0.00008
8.86,-0.00003
8.865,-0.00003
8.87,-0.00005
8.875,-0.00005
8.88,-0.00005
8.885,-0.00005
8.89,-0.00007
8.895,-0.00009
8.9,-0.00008
8.905,-0.00007
8.91,-0.00007
8.915,-0.00006
8.92,-0.00005
8.925,-0.00003
8.93,-0.00002
8.935,-0.00004
8.94,-0.00003
8.945,-0.00002
8.95,-0.00004
8.955,-0.00004
8.96,-0.00005
8.965,-0.00006
8.97,-0.00005
8.975,-0.00007
8.98,-0.00007
8.985,-0.00003
8.99,-0.00003
8.995,-0.00002
9,-0.00001
9.005,-0.00002
9.01,-0.00003
9.015,-0.00004
9.02,-0.00004
9.025,-0.00005
9.03,-0.00004
9.035,-0.00004
9.04,-0.00005
9.045,-0.00003
9.05,-0.00004
9.055,-0.00005
9.06,-0.00004
9.065,-0.00005
9.07,-0.00005
9.075,-0.00005
9.08,-0.00006
9.085,-0.00005
9.09,-0.00006
9.095,-0.00006
9.1,-0.00007
9.105,-0.00006
9.11,-0.00003
9.115,-0.00004
9.12,-0.00005
9.125,-0.00006
9.13,-0.00006
9.135,-0.00006
9.14,-0.00006
9.145,-0.00004
9.15,-0.00004
9.155,-0.00004
9.16,-0.00004
9.165,-0.00007
9.17,-0.00008
9.175,-0.00004
9.18,-0.00005
9.185,-0.00003
9.19,-0.00002
9.195,-0.00002
9.2,-0.00001
9.205,-0.00005
9.21,-0.00005
9.215,-0.00004
9.22,-0.00004
9.225,-0.00003
9.23,-0.00005
9.235,-0.00004
9.24,-0.00003
9.245,-0.00005
9.25,-0.00006
9.255,-0.00004
9.26,-0.00004
9.265,-0.00004
9.27,-0.00002
9.275,-0.00002
9.28,-0.00002
9.285,-0.00002
9.29,-0.00004
9.295,-0.00004
9.3,-0.00004
9.305,-0.00004
9.31,-0.00004
9.315,-0.00004
9.32,-0.00002
9.325,-0.00003
9.33,-0.00003
9.335,-0.00003
9.34,-0.00006
9.345,-0.00005
9.35,-0.00006
9.355,-0.00007
9.36,-0.00004
9.365,-0.00004
9.37,-0.00005
9.375,-0.00004
9.38,-0.00004
9.385,-0.00003
9.39,-0.00004
9.395,-0.00003
9.4,-0.00003
9.405,-0.00001
9.41,0
9.415,-0.00002
9.42,-0.00001
9.425,-0.00001
9.43,-0.00006
9.435,-0.00006
9.44,-0.00004
9.445,-0.00004
9.45,-0.00004
9.455,-0.00006
9.46,-0.00005
9.465,-0.00005
9.47,-0.00005
9.475,-0.00006
9.48,-0.00007
9.485,-0.00004
9.49,-0.00006
9.495,-0.00006
9.5,-0.00005
9.505,-0.00006
9.51,-0.00004
9.515,-0.00003
9.52,-0.00005
9.525,-0.00003
9.53,-0.00003
9.535,-0.00007
9.54,-0.00008
9.545,-0.00004
9.55,-0.00002
9.555,-0.00005
9.56,-0.00006
9.565,-0.00006
9.57,-0.00006
9.575,-0.00004
9.58,-0.00005
9.585,-0.00003
9.59,-0.00001
9.595,-0.00003
9.6,-0.00002
9.605,-0.00002
9.61,-0.00003
9.615,-0.00004
9.62,-0.00007
9.625,-0.00004
9.63,-0.00003
9.635,-0.00002
9.64,-0.00003
9.645,-0.00003
9.65,0
9.655,-0.00002
9.66,-0.00002
9.665,-0.00003
9.67,-0.00004
9.675,-0.00002
9.68,-0.00004
9.685,-0.00003
9.69,-0.00003
9.695,-0.00003
9.7,-0.00004
9.705,-0.00004
9.71,-0.00003
9.715,-0.00003
9.72,-0.00004
9.725,-0.00004
9.73,-0.00003
9.735,-0.00004
9.74,-0.00004
9.745,-0.00005
9.75,-0.00005
9.755,-0.00005
9.76,-0.00005
9.765,-0.00003
9.77,-0.00003
9.775,-0.00003
9.78,-0.00005
9.785,-0.00007
9.79,-0.00004
9.795,-0.00004
9.8,-0.00003
9.805,-0.00003
9.81,-0.00005
9.815,-0.00002
9.82,-0.00003
9.825,-0.00005
9.83,-0.00006
9.835,-0.00006
9.84,-0.00006
9.845,-0.00005
9.85,-0.00003
9.855,-0.00003
9.86,-0.00004
9.865,-0.00003
9.87,-0.00004
9.875,-0.00005
9.88,-0.00005
9.885,-0.00004
9.89,-0.00005
9.895,-0.00005
9.9,-0.00007
9.905,-0.00006
9.91,-0.00003
9.915,-0.00001
9.92,-0.00003
9.925,-0.00004
9.93,-0.00004
9.935,-0.00007
9.94,-0.00006
9.945,-0.00005
9.95,-0.00005
9.955,-0.00004
9.96,-0.00003
9.965,-0.00004
9.97,-0.00005
9.975,-0.00003
9.98,-0.00003
9.985,-0.00005
9.99,-0.00005
9.995,-0.00004
10,-0.00005
10.005,-0.00008
10.01,-0.00007
10.015,-0.00004
10.02,-0.00004
10.025,-0.00004
10.03,0
10.035,-0.00001
10.04,-0.00002
10.045,-0.00002
10.05,-0.00004
10.055,-0.00003
10.06,-0.00003
10.065,-0.00002
10.07,-0.00002
10.075,-0.00002
10.08,-0.00001
10.085,-0.00001
10.09,-0.00002
10.095,-0.00003
10.1,-0.00004
10.105,-0.00005
10.11,-0.00006
10.115,-0.00005
10.12,-0.00006
10.125,-0.00004
10.13,-0.00003
10.135,-0.00001
10.14,0
10.145,-0.00003
10.15,-0.00003
10.155,-0.00003
10.16,-0.00002
10.165,-0.00004
10.17,-0.00004
10.175,-0.00002
10.18,-0.00005
10.185,-0.00005
10.19,-0.00003
10.195,-0.00002
10.2,-0.00001
10.205,-0.00001
10.21,-0.00004
10.215,-0.00006
10.22,-0.00007
10.225,-0.00007
10.23,-0.00008
10.235,-0.00008
10.24,-0.00006
10.245,-0.00005
10.25,-0.00005
10.255,-0.00003
10.26,-0.00003
10.265,-0.00005
10.27,-0.00006
10.275,-0.00004
10.28,-0.00002
10.285,-0.00003
10.29,-0.00005
10.295,-0.00006
10.3,-0.00004
10.305,-0.00003
10.31,-0.00004
10.315,-0.00003
10.32,-0.00002
10.325,-0.00003
10.33,-0.00004
10.335,-0.00005
10.34,-0.00004
10.345,-0.00004
10.35,-0.00006
10.355,-0.00003
10.36,-0.00002
10.365,-0.00003
10.37,-0.00002
10.375,-0.00002
10.38,0
10.385,0
10.39,-0.00001
10.395,-0.00002
10.4,-0.00005
10.405,-0.00003
10.41,-0.00004
10.415,-0.00006
10.42,-0.00006
10.425,-0.00005
10.43,-0.00003
10.435,-0.00004
10.44,-0.00001
10.445,0
10.45,-0.00002
10.455,-0.00002
10.46,-0.00002
10.465,-0.00003
10.47,-0.00005
10.475,-0.00005
10.48,-0.00004
10.485,-0.00004
10.49,-0.00003
10.495,-0.00002
10.5,-0.00003
10.505,-0.00003
10.51,-0.00005
10.515,-0.00006
10.52,-0.00004
10.525,-0.00004
10.53,-0.00003
10.535,-0.00002
10.54,-0.00002
10.545,-0.00001
10.55,-0.00001
10.555,-0.00004
10.56,-0.00006
10.565,-0.00006
10.57,-0.00006
10.575,-0.00007
10.58,-0.00008
10.585,-0.00006
10.59,-0.00002
10.595,-0.00002
10.6,-0.00005
10.605,-0.00006
10.61,-0.00003
10.615,-0.00004
10.62,-0.00006
10.625,-0.00006
10.63,-0.00005
10.635,-0.00005
10.64,-0.00006
10.645,-0.00007
10.65,-0.00005
10.655,-0.00004
10.66,-0.00003
10.665,-0.00002
10.67,-0.00003
10.675,-0.00003
10.68,-0.00006
10.685,-0.00007
10.69,-0.00005
10.695,-0.00004
10.7,-0.00002
10.705,-0.00003
10.71,-0.00002
10.715,0
10.72,0
10.725,0
10.73,-0.00002
10.735,-0.00002
10.74,-0.00002
10.745,-0.00001
10.75,-0.00002
10.755,0
10.76,-0.00001
10.765,-0.00003
10.77,-0.00003
10.775,-0.00004
10.78,-0.00003
10.785,-0.00002
10.79,-0.00003
10.795,0
10.8,-0.00002
10.805,-0.00003
10.81,-0.00004
10.815,-0.00001
10.82,0
10.825,-0.00005
10.83,-0.00005
10.835,-0.00002
10.84,-0.00001
10.845,-0.00003
10.85,-0.00006
10.855,-0.00004
10.86,-0.00005
10.865,-0.00004
10.87,-0.00003
10.875,-0.00004
10.88,-0.00002
10.885,0
10.89,-0.00002
10.895,-0.00005
10.9,-0.00004
10.905,-0.00005
10.91,-0.00006
10.915,-0.00004
10.92,-0.00004
10.925,-0.00003
10.93,-0.00003
10.935,-0.00003
10.94,-0.00003
10.945,-0.00005
10.95,-0.00007
10.955,-0.00008
10.96,-0.00006
10.965,-0.00005
10.97,-0.00007
10.975,-0.00006
10.98,-0.00005
10.985,-0.00005
10.99,-0.00004
10.995,-0.00005
11,-0.00005
11.005,-0.00005
11.01,-0.00007
11.015,-0.00003
11.02,0
11.025,-0.00002
11.03,-0.00001
11.035,-0.00001
11.04,-0.00003
11.045,-0.00004
11.05,-0.00005
11.055,-0.00004
11.06,-0.00003
11.065,-0.00002
11.07,-0.00001
11.075,-0.00001
11.08,-0.00004
11.085,-0.00005
11.09,-0.00003
11.095,-0.00003
11.1,-0.00003
11.105,0
11.11,-0.00002
11.115,-0.00004
11.12,-0.00004
11.125,-0.00004
11.13,-0.00001
11.135,-0.00002
11.14,-0.00003
11.145,-0.00001
11.15,-0.00002
11.155,-0.00002
11.16,-0.00002
11.165,-0.00004
11.17,-0.00005
11.175,-0.00004
11.18,-0.00003
11.185,-0.00004
11.19,-0.00002
11.195,-0.00001
11.2,-0.00001
11.205,-0.00003
11.21,-0.00006
11.215,-0.00003
11.22,-0.00003
11.225,-0.00005
11.23,-0.00004
11.235,-0.00005
11.24,-0.00006
11.245,-0.00006
11.25,-0.00005
11.255,-0.00006
11.26,-0.00006
11.265,-0.00007
11.27,-0.00005
11.275,-0.00003
11.28,-0.00003
11.285,-0.00004
11.29,-0.00003
11.295,-0.00003
11.3,-0.00002
11.305,-0.00003
11.31,-0.00004
11.315,-0.00005
11.32,-0.00004
11.325,-0.00005
11.33,-0.00008
11.335,-0.00006
11.34,-0.00003
11.345,-0.00004
11.35,-0.00004
11.355,-0.00004
11.36,-0.00004
11.365,-0.00002
11.37,-0.00004
11.375,-0.00004
11.38,-0.00002
11.385,-0.00001
11.39,0
11.395,-0.00002
11.4,-0.00001
11.405,0
11.41,-0.00003
11.415,-0.00004
11.42,-0.00004
11.425,-0.00002
11.43,-0.00003
11.435,-0.00004
11.44,-0.00002
11.445,0
11.45,-0.00002
11.455,-0.00001
11.46,-0.00001
11.465,-0.00002
11.47,-0.00002
11.475,-0.00004
11.48,-0.00005
11.485,-0.00004
11.49,-0.00004
11.495,-0.00004
11.5,-0.00003
11.505,-0.00001
11.51,0
11.515,-0.00002
11.52,-0.00003
11.525,-0.00004
11.53,-0.00003
11.535,-0.00003
11.54,-0.00005
11.545,-0.00002
11.55,-0.00003
11.555,-0.00005
11.56,-0.00005
11.565,-0.00005
11.57,-0.00005
11.575,-0.00006
11.58,-0.00006
11.585,-0.00006
11.59,-0.00006
11.595,-0.00007
11.6,-0.00008
11.605,-0.00006
11.61,-0.00005
11.615,-0.00006
11.62,-0.00006
11.625,-0.00003
11.63,-0.00004
11.635,-0.00004
11.64,-0.00005
11.645,-0.00007
11.65,-0.00005
11.655,-0.00007
11.66,-0.00008
11.665,-0.00006
11.67,-0.00003
11.675,-0.00003
11.68,-0.00005
11.685,-0.00004
11.69,-0.00003
11.695,-0.00001
11.7,-0.00003
11.705,-0.00004
11.71,-0.00005
11.715,-0.00005
11.72,-0.00003
11.725,-0.00003
11.73,-0.00002
11.735,-0.00001
11.74,-0.00001
11.745,0
11.75,0.00001
11.755,0.00002
11.76,-0.00001
11.765,-0.00004
11.77,-0.00004
11.775,-0.00006
11.78,-0.00003
11.785,-0.00003
11.79,-0.00003
11.795,0.00001
11.8,-0.00001
11.805,-0.00003
11.81,-0.00004
11.815,-0.00001
11.82,0.00002
11.825,-0.00003
11.83,-0.00006
11.835,-0.00007
11.84,-0.00008
11.845,-0.00006
11.85,-0.00004
11.855,-0.00002
11.86,-0.00002
11.865,-0.00006
11.87,-0.00005
11.875,-0.00005
11.88,-0.00006
11.885,-0.00004
11.89,-0.00004
11.895,-0.00002
11.9,-0.00003
11.905,-0.00008
11.91,-0.00007
11.915,-0.00003
11.92,0
11.925,0
11.93,-0.00003
11.935,-0.00007
11.94,-0.00007
11.945,-0.00005
11.95,-0.00003
11.955,-0.00002
11.96,-0.00001
11.965,-0.00003
11.97,-0.00005
11.975,-0.00002
11.98,-0.00002
11.985,-0.00001
11.99,-0.00002
11.995,-0.00005
12,-0.00003
12.005,-0.00006
12.01,-0.00005
12.015,-0.00002
12.02,-0.00003
12.025,-0.00001
12.03,-0.00002
12.035,-0.00004
12.04,-0.00007
12.045,-0.00005
12.05,-0.00004
12.055,-0.00003
12.06,-0.00001
12.065,-0.00005
12.07,-0.00005
12.075,-0.00003
12.08,-0.00002
12.085,-0.00001
12.09,-0.00001
12.095,0.00002
12.1,0
12.105,-0.00001
12.11,-0.00001
12.115,-0.00002
12.12,-0.00002
12.125,-0.00003
12.13,-0.00003
12.135,-0.00004
12.14,-0.00003
12.145,-0.00004
12.15,-0.00005
12.155,-0.00006
12.16,-0.00006
12.165,-0.00004
12.17,-0.00003
12.175,-0.00002
12.18,-0.00001
12.185,-0.00001
12.19,0
12.195,0
12.2,-0.00003
12.205,-0.00006
12.21,-0.00005
12.215,-0.00005
12.22,-0.00006
12.225,-0.00005
12.23,-0.00005
12.235,-0.00004
12.24,-0.00001
12.245,-0.00003
12.25,-0.00004
12.255,-0.00002
12.26,-0.00003
12.265,-0.00002
12.27,-0.00004
12.275,-0.00005
12.28,-0.00004
12.285,-0.00004
12.29,-0.00003
12.295,-0.00004
12.3,-0.00003
12.305,-0.00002
12.31,-0.00001
12.315,-0.00002
12.32,-0.00005
12.325,-0.00002
12.33,-0.00002
12.335,-0.00004
12.34,-0.00003
12.345,-0.00005
12.35,-0.00004
12.355,-0.00003
12.36,-0.00003
12.365,-0.00004
12.37,-0.00006
12.375,-0.00003
12.38,-0.00002
12.385,-0.00001
12.39,-0.00002
12.395,-0.00004
12.4,-0.00003
12.405,-0.00004
12.41,-0.00004
12.415,-0.00004
12.42,-0.00004
12.425,-0.00004
12.43,-0.00004
12.435,-0.00003
12.44,-0.00003
12.445,-0.00003
12.45,-0.00002
12.455,-0.00004
12.46,-0.00004
12.465,-0.00002
12.47,-0.00001
12.475,0.00001
12.48,-0.00001
12.485,-0.00001
12.49,0
12.495,-0.00002
12.5,-0.00004
12.505,-0.00004
12.51,-0.00001
12.515,-0.00002
12.52,-0.00005
12.525,-0.00003
12.53,-0.00004
12.535,-0.00006
12.54,-0.00005
12.545,-0.00002
12.55,-0.00003
12.555,-0.00006
12.56,-0.00004
12.565,-0.00002
12.57,-0.00002
12.575,-0.00002
12.58,-0.00005
12.585,-0.00005
12.59,-0.00004
12.595,-0.00004
12.6,-0.00004
12.605,-0.00004
12.61,-0.00004
12.615,-0.00003
12.62,-0.00003
12.625,-0.00003
12.63,-0.00001
12.635,-0.00001
12.64,-0.00004
12.645,-0.00004
12.65,-0.00003
12.655,-0.00004
12.66,-0.00004
12.665,-0.00004
12.67,-0.00003
12.675,-0.00002
12.68,-0.00004
12.685,-0.00005
12.69,-0.00004
12.695,-0.00002
12.7,-0.00003
12.705,-0.00005
12.71,-0.00004
12.715,-0.00004
12.72,-0.00003
12.725,-0.00002
12.73,-0.00002
12.735,-0.00001
12.74,-0.00002
12.745,-0.00002
12.75,-0.00002
12.755,-0.00002
12.76,-0.00003
12.765,-0.00005
12.77,-0.00006
12.775,-0.00004
12.78,-0.00003
12.785,-0.00005
12.79,-0.00006
12.795,-0.00005
12.8,-0.00003
12.805,-0.00003
12.81,-0.00003
12.815,0
12.82,-0.00001
12.825,-0.00002
12.83,-0.00001
12.835,-0.00001
12.84,-0.00003
12.845,-0.00004
12.85,-0.00004
12.855,-0.00003
12.86,-0.00001
12.865,-0.00001
12.87,0.00001
12.875,0.00002
12.88,-0.00002
12.885,-0.00003
12.89,-0.00004
12.895,-0.00005
12.9,-0.00004
12.905,-0.00003
12.91,-0.00004
12.915,-0.00003
12.92,-0.00001
12.925,-0.00001
12.93,-0.00003
12.935,-0.00004
12.94,-0.00005
12.945,-0.00007
12.95,-0.00007
12.955,-0.00004
12.96,-0.00002
12.965,-0.00002
12.97,-0.00003
12.975,-0.00001
12.98,-0.00002
12.985,-0.00003
12.99,-0.00004
12.995,-0.00005
13,-0.00005
13.005,-0.00003
13.01,0
13.015,0
13.02,0
13.025,-0.00001
13.03,-0.00003
13.035,-0.00003
13.04,-0.00004
13.045,-0.00004
13.05,-0.00006
13.055,-0.00006
13.06,-0.00003
13.065,-0.00002
13.07,-0.00002
13.075,-0.00002
13.08,-0.00001
13.085,-0.00001
13.09,-0.00001
13.095,0.00001
13.1,0.00002
13.105,0
13.11,-0.00002
13.115,-0.00003
13.12,-0.00006
13.125,-0.00007
13.13,-0.00005
13.135,-0.00004
13.14,-0.00004
13.145,-0.00003
13.15,-0.00002
13.155,-0.00002
13.16,-0.00001
13.165,-0.00001
13.17,-0.00003
13.175,-0.00004
13.18,-0.00003
13.185,-0.00003
13.19,-0.00003
13.195,-0.00001
13.2,-0.00003
13.205,-0.00006
13.21,-0.00004
13.215,-0.00005
13.22,-0.00006
13.225,-0.00002
13.23,-0.00003
13.235,-0.00004
13.24,-0.00004
13.245,-0.00002
13.25,-0.00002
13.255,-0.00001
13.26,0
13.265,-0.00002
13.27,-0.00004
13.275,-0.00004
13.28,-0.00003
13.285,-0.00002
13.29,-0.00002
13.295,-0.00001
13.3,-0.00002
13.305,-0.00002
13.31,-0.00002
13.315,-0.00003
13.32,-0.00001
13.325,-0.00001
13.33,-0.00002
13.335,-0.00002
13.34,-0.00002
13.345,-0.00003
13.35,-0.00003
13.355,-0.00003
13.36,-0.00004
13.365,-0.00003
13.37,-0.00004
13.375,-0.00005
13.38,-0.00004
13.385,-0.00002
13.39,-0.00004
13.395,-0.00002
13.4,-0.00001
13.405,-0.00003
13.41,-0.00001
13.415,-0.00004
13.42,-0.00006
13.425,-0.00002
13.43,-0.00002
13.435,-0.00003
13.44,-0.00002
13.445,-0.00001
13.45,0.00001
13.455,0
13.46,0
13.465,0.00001
13.47,0
13.475,0
13.48,-0.00001
13.485,-0.00001
13.49,-0.00002
13.495,-0.00004
13.5,-0.00004
13.505,-0.00004
13.51,-0.00003
13.515,-0.00002
13.52,-0.00003
13.525,-0.00003
13.53,-0.00005
13.535,-0.00003
13.54,-0.00004
13.545,-0.00005
13.55,-0.00002
13.555,-0.00003
13.56,-0.00003
13.565,-0.00003
13.57,-0.00002
13.575,-0.00003
13.58,-0.00002
13.585,0
13.59,-0.00002
13.595,-0.00004
13.6,-0.00004
13.605,-0.00003
13.61,-0.00003
13.615,-0.00003
13.62,-0.00003
13.625,-0.00002
13.63,0
13.635,-0.00001
13.64,-0.00003
13.645,-0.00005
13.65,-0.00002
13.655,-0.00002
13.66,-0.00003
13.665,-0.00002
13.67,-0.00003
13.675,-0.00001
13.68,-0.00004
13.685,-0.00006
13.69,-0.00002
13.695,-0.00002
13.7,-0.00002
13.705,-0.00003
13.71,-0.00003
13.715,-0.00001
13.72,0
13.725,-0.00002
13.73,0
13.735,0
13.74,-0.00001
13.745,-0.00001
13.75,-0.00002
13.755,-0.00003
13.76,-0.00004
13.765,-0.00003
13.77,-0.00005
13.775,-0.00004
13.78,-0.00002
13.785,-0.00004
13.79,-0.00004
13.795,-0.00003
13.8,-0.00002
13.805,-0.00002
13.81,-0.00003
13.815,-0.00001
13.82,-0.00001
13.825,-0.00004
13.83,-0.00003
13.835,-0.00001
13.84,-0.00001
13.845,-0.00002
13.85,-0.00004
13.855,-0.00002
13.86,-0.00001
13.865,-0.00001
13.87,-0.00002
13.875,0
13.88,0
13.885,-0.00004
13.89,-0.00005
13.895,-0.00002
13.9,-0.00002
13.905,-0.00004
13.91,-0.00006
13.915,-0.00003
13.92,-0.00002
13.925,-0.00002
13.93,-0.00002
13.935,-0.00003
13.94,-0.00002
13.945,-0.00002
13.95,-0.00004
13.955,-0.00005
13.96,-0.00002
13.965,-0.00002
13.97,-0.00003
13.975,-0.00004
13.98,-0.00002
13.985,0.00001
13.99,-0.00002
13.995,0
14,0.00001
14.005,0
14.01,0
14.015,-0.00001
14.02,-0.00001
14.025,-0.00001
14.03,-0.00001
14.035,-0.00003
14.04,-0.00004
14.045,-0.00002
14.05,-0.00001
14.055,-0.00002
14.06,-0.00003
14.065,-0.00004
14.07,-0.00003
14.075,-0.00003
14.08,-0.00002
14.085,-0.00002
14.09,-0.00002
14.095,0.00001
14.1,-0.00002
14.105,-0.00004
14.11,-0.00003
14.115,-0.00004
14.12,-0.00002
14.125,-0.00001
14.13,-0.00002
14.135,-0.00001
14.14,-0.00002
14.145,-0.00002
14.15,-0.00002
14.155,-0.00002
14.16,-0.00004
14.165,-0.00006
